province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Zambales,Candelaria,Councilor,"Molino, Michael Ian Yap",Ian,Liberal Party,3513
Zambales,Candelaria,Councilor,"Alop, Roman Eding",Joseph,LM,4226
Zambales,Candelaria,Councilor,"Fallorina, Romeo Sagun",Rom,LM,4255
Zambales,Candelaria,Councilor,"Ednave, Penny Ebilane",Penny,Liberal Party,4607
Zambales,Candelaria,Councilor,"Sales, Mario, Sr. Dela Llana",Ayo,LM,4696
Zambales,Candelaria,Councilor,"Echon, Leonides Eclevia",Pico,LM,5827
Zambales,Candelaria,Councilor,"Edquilang, Sergio Adriano Radam",Cros,Liberal Party,6114
Zambales,Castillejos,Mayor,"Dominguez, Jose Angelo Miranda",Flip,Lakas-Kampi,8996
Zambales,Castillejos,Vice-Mayor,"Viloria, Resty Domingo",Resty,Liberal Party,8429
Zambales,Castillejos,Councilor,"Mangosing, Rico Manzano",Rico,Lakas-Kampi,6398
Zambales,Castillejos,Councilor,"Felarca, Dennis Mike Yandoc",Dennis,Liberal Party,6510
Zambales,Castillejos,Councilor,"Dalit, Joy Marie Claro",Joy,Liberal Party,7065
Zambales,Castillejos,Councilor,"Ablao, Jorge Manuel",Jorge,Liberal Party,7179
Zambales,Castillejos,Councilor,"Villanueva, Jesusito Reyes",Chito,Lakas-Kampi,7242
Zambales,Castillejos,Councilor,"Avera, Voltaire Deonero",Voltaire,Liberal Party,7612
Zambales,Castillejos,Councilor,"Esposo, Christian Tan",Nino,Liberal Party,8759
Zambales,Castillejos,Councilor,"Salih, Rizal Gonzales",Rizal,Liberal Party,8769
Zambales,Iba,Mayor,"Deloso, Ad Hebert Poynter",Fiscal,Liberal Party,6679
Zambales,Iba,Vice-Mayor,"Mayormita, Lydia Yap",Ate Lydia,Liberal Party,7955
Zambales,Iba,Councilor,"Tabile, Lanie Ellano",Lanie,Independent,4099
Zambales,Iba,Councilor,"Uy, Henry Manzano",Keetee,Independent,4272
Zambales,Iba,Councilor,"Mauhay, Ruben Acuavera",Ben,Independent,4357
Zambales,Iba,Councilor,"Yap, Isagani Quimson",Gani,Lakas-Kampi,4680
Zambales,Iba,Councilor,"Aguila, Sisenando Acuavera",Ding,Independent,5012
Zambales,Iba,Councilor,"Fortin, Zaldy Laguer",Zaldy,Independent,5474
Zambales,Iba,Councilor,"Millado, Roberto Millan",Robert,Independent,6010
Zambales,Iba,Councilor,"Riberal, Virgilio Rocero",Eliong,Independent,6296
Zambales,Masinloc,Mayor,"Edora, Desiree Salazar",Madam Dhes,Lakas-Kampi,8339
Zambales,Masinloc,Vice-Mayor,"Bautista, Jeffrey Yap",Pot,Lakas-Kampi,5822
Zambales,Masinloc,Councilor,"Edora, Xavier Estella",Vito,Lakas-Kampi,5981
Zambales,Masinloc,Councilor,"Dimaculangan, Norman Martinez",Boyet,LM,6429
Zambales,Masinloc,Councilor,"Estella, Rolex Eala",Rolex,Lakas-Kampi,6457
Zambales,Masinloc,Councilor,"Eamilao, Daniel Ebueng",Dan,Lakas-Kampi,6461
Zambales,Masinloc,Councilor,"Figuerrez, Fred Acera",Sir,Nacionalista Party,6540
Zambales,Masinloc,Councilor,"Mayola, Nelson Elbancol",Nels,Independent,6837
Zambales,Masinloc,Councilor,"Ebilane, Helen Ermita",Helen,Lakas-Kampi,7163
Zambales,Masinloc,Councilor,"Asuncion, Diosdado, Jr. Edano",Jun,Nacionalista Party,7367
Zambales,Olongapo City,Mayor,"Gordon, James, Jr. Juico",Bong,B.Bayan,53704
Zambales,Olongapo City,Vice-Mayor,"Paulino, Rolen Calixto",Rolen,Nacionalista PartyC,47380
Zambales,Olongapo City,Councilor,"Lipumano, Sarah Lugerna Felizardo",Lugie,Liberal Party,34192
Zambales,Olongapo City,Councilor,"Atienza, Noel Yabut",Noel,Nacionalista Party,34627
Zambales,Olongapo City,Councilor,"Elane, Edna Alviz",Edna,B.Bayan,35020
Zambales,Olongapo City,Councilor,"Piano, Eduardo Jadulco",Ed,B.Bayan,36261
Zambales,Olongapo City,Councilor,"Dabu, Elena Calma",Ellen,B.Bayan,40096
Zambales,Olongapo City,Councilor,"Perez, Gina Gulanes",Dj Gina,B.Bayan,42726
Zambales,Olongapo City,Councilor,"De Los Reyes, James Gordon",Bugsy,B.Bayan,44947
Zambales,Olongapo City,Councilor,"Cortez, Aquilino Jr. Yorac",Jong,B.Bayan,46093
Zambales,Olongapo City,Councilor,"Marzan-Estrella, Eyrma E Daduya",Tet,B.Bayan,48949
Zambales,Olongapo City,Councilor,"Cerezo, Rodel Sevilla",Sir Rodel,B.Bayan,49210
Zambales,Palauig,Mayor,"Amog, Generoso Fallorina",Gene,Liberal Party,6070
Zambales,Palauig,Vice-Mayor,"Angulo, Arnaldo Amog",Arnold,Liberal Party,6908
Zambales,Palauig,Councilor,"Aranda, James Arana",Dong Dong,Lakas-Kampi,6136
Zambales,Palauig,Councilor,"Docuyanan, Mario Fortin",Mar,Lakas-Kampi,6297
Zambales,Palauig,Councilor,"Nacin, Federico, Jr. Tampus",Jun,Lakas-Kampi,6361
Zambales,Palauig,Councilor,"Sevilla, Romulo Santos",Romy,Liberal Party,6674
Zambales,Palauig,Councilor,"Maliberan, Crispin Corum",Cris,Liberal Party,6761
Zambales,Palauig,Councilor,"Paradeza, Eden Barnillo",Eden,Liberal Party,7173
Zambales,Palauig,Councilor,"Anaud, Arnold Anas",Arnold,Lakas-Kampi,7346
Zambales,Palauig,Councilor,"Catolico, Ferdinand Tisbe",Ferdz,Liberal Party,8267
Zambales,San Antonio,Mayor,"Lonzanida, Romeo Dumlao",Romy,Lakas-Kampi,5507
Zambales,San Antonio,Vice-Mayor,"Aratea, Efren Racel",Engr. Aratea,Independent,5935
Zambales,San Antonio,Councilor,"Manangan, Rogelio Callo",Laly,Lakas-Kampi,4546
Zambales,San Antonio,Councilor,"Evangelista, Lester Estrella",Estong,Liberal Party,4687
Zambales,San Antonio,Councilor,"Fabros, Nilfredo Quinsay",Boyet,Lakas-Kampi,4771
Zambales,San Antonio,Councilor,"Garcia, Odon Arlantico",Odse,Lakas-Kampi,4877
Zambales,San Antonio,Councilor,"Echiverre, Romeo Amata",Butchaw,Lakas-Kampi,5261
Zambales,San Antonio,Councilor,"Cantil, Norman Manglicmot",Kap,Liberal Party,5468
Zambales,San Antonio,Councilor,"Evangelista, Cristy Demana",Cristy,Lakas-Kampi,5501
Zambales,San Antonio,Councilor,"Arcala, Raul Diaz",Sir Raul,Liberal Party,5597
Zambales,San Felipe,Mayor,"Farinas, Carolyn Senador",Carol,Lakas-Kampi,5430
Zambales,San Felipe,Vice-Mayor,"Ladringan, Alden Arcala",Alden,Liberal Party,4508
Zambales,San Felipe,Councilor,"Miclat, Anthony Ian Orcino",Ian,Liberal Party,3427
Zambales,San Felipe,Councilor,"Arinduque, Nelly Ferrer",Nelly,Lakas-Kampi,3648
Zambales,San Felipe,Councilor,"Abiva, Manuel Dalo",Manny,Lakas-Kampi,3709
Zambales,San Felipe,Councilor,"Corpuz, Honofre Flores",Nofre,Liberal Party,4229
Zambales,San Felipe,Councilor,"Ablian, Ramil Tadeo",Ramil,Lakas-Kampi,4574
Zambales,San Felipe,Councilor,"Torres, Robert Reyes",Bert,Lakas-Kampi,4679
Zambales,San Felipe,Councilor,"Farrales, Leo John Mangosing",Leo,Independent,4920
Zambales,San Felipe,Councilor,"Basa, Melissa Cambaliza",Mel,Lakas-Kampi,5147
Zambales,San Marcelino,Mayor,"Rodriguez, Jose Fabelinia",Joe,Lakas-Kampi,9049
Zambales,San Marcelino,Vice-Mayor,"Canlas, Irene Domingo",Babeth,Lakas-Kampi,8792
Zambales,San Marcelino,Councilor,"Mauricio, Alex Realin",Alex,Lakas-Kampi,5154
Zambales,San Marcelino,Councilor,"Ravelo, Marlon Omar Cachola",Omar,Lakas-Kampi,5372
Zambales,San Marcelino,Councilor,"Alejandro, Memoracion Amos",Moring,Lakas-Kampi,5440
Zambales,San Marcelino,Councilor,"Fabunan, Fausto Lavadia",Fausto,Lakas-Kampi,5465
Zambales,San Marcelino,Councilor,"Corpus, Joel Ladringan",Karang,Liberal Party,6315
Zambales,San Marcelino,Councilor,"Rodriguez, Cecilia Fabilinia",Ching,Lakas-Kampi,6641
Zambales,San Marcelino,Councilor,"Manangan, George Hipolito",George,Lakas-Kampi,6918
Zambales,San Marcelino,Councilor,"Dalupang, Geraldo Damaso",Gerry,Liberal Party,7061
Zambales,San Narciso,Mayor,"Lim, Peter Tiu",Peter,Lakas-Kampi,5701
Zambales,San Narciso,Vice-Mayor,"Rayman, Elizabeth Pampo",Beth,Liberal Party,4401
Zambales,San Narciso,Councilor,"Fabilena, Eugene Arce",Gene,Lakas-Kampi,2749
Zambales,San Narciso,Councilor,"Fontimayor, Amor Elefante",Amor,Liberal Party,2756
Zambales,San Narciso,Councilor,"Mc Bride, Gina Alegado",Gina,Independent,2997
Zambales,San Narciso,Councilor,"Maybituin, Menandro Malong",Boy,Liberal Party,3142
Zambales,San Narciso,Councilor,"Torres, Ador Fullecido",Ador,Lakas-Kampi,3367
Zambales,San Narciso,Councilor,"Ligsay, Gener Francisco",Lvr,Lakas-Kampi,3544
Zambales,San Narciso,Councilor,"Arichea, Sebastian Faytone",Luping,Liberal Party,3551
Zambales,San Narciso,Councilor,"Abinsay, Ferdinand Vento",Dhong,Lakas-Kampi,5276
Zambales,Santa Cruz,Mayor,"Marty, Luisito Enriquez",Chito,Lakas-Kampi,14180
Zambales,Santa Cruz,Vice-Mayor,"Maniago, Miguel Jr. Misoles",Boy,Lakas-Kampi,15024
Zambales,Santa Cruz,Councilor,"Mercurio, Rolando Murcia",Olan,Lakas-Kampi,5964
Zambales,Santa Cruz,Councilor,"Misa, Melvin Mundo",Sir Misa,Independent,6288
Zambales,Santa Cruz,Councilor,"Maestre, Angel, Jr. Mayonte",Jun,Independent,6549
Zambales,Santa Cruz,Councilor,"Espino, Joroel Marave",Joroel,Lakas-Kampi,7292
Zambales,Santa Cruz,Councilor,"Mayor, Zenaida Marquez",Zeny,Independent,7836
Zambales,Santa Cruz,Councilor,"Asanion, Albert Menes",Mahal,Independent,8027
Zambales,Santa Cruz,Councilor,"Bejasa, Roberto Minas",Boy,Lakas-Kampi,8251
Zambales,Santa Cruz,Councilor,"Misola, Kristan Rommel Villanos",Kristan,Lakas-Kampi,8668
Zambales,Subic,Mayor,"Khonghun, Jefferson Ferrer",Jay,Liberal Party,22436
Zambales,Subic,Vice-Mayor,"Guevara, Leonardo, Jr. Ordillas",Jun,Liberal Party,21674
Zambales,Subic,Councilor,"Lacbain, Orlando, Jr. Groesbeck",Jr,Independent,9851
Zambales,Subic,Councilor,"Lazaro, Leoncio Puzon",Boy,Independent,10733
Zambales,Subic,Councilor,"Delgado, Roberto Bascara",Bobby,Independent,10822
Zambales,Subic,Councilor,"Agustin, Rodolfo, Sr. Antonio",Rudy,Independent,11881
Zambales,Subic,Councilor,"Dela Cruz, Reynaldo Santos",Rey,Independent,13283
Zambales,Subic,Councilor,"Ampunin, Rolando Ednalino",Boying,Independent,13732
Zambales,Subic,Councilor,"Felarca, Wilfredo, Jr. Dela Cruz",John-John,Independent,14270
Zambales,Subic,Councilor,"Rocafor, Elizalde Garcia",Zaldy,Independent,14958
Batangas,Agoncillo,Mayor,"Martinez, Glorioso Ramos",Aglo,Lakas-Kampi,8979
Batangas,Agoncillo,Vice-Mayor,"Reyes, Daniel De Leos",Dan,Nacionalista Party,9294
Batangas,Agoncillo,Councilor,"Punzalan, Maurice Encarnacion",Eric,Nacionalista Party,7169
Batangas,Agoncillo,Councilor,"Hernandez, Constantino De Villa",Tony,Lakas-Kampi,7377
Batangas,Agoncillo,Councilor,"Encarnacion, Domingo Cabello",Domeng,Nacionalista Party,7529
Batangas,Agoncillo,Councilor,"Brotonel, Herman Catapang",Eman,Lakas-Kampi,7614
Batangas,Agoncillo,Councilor,"Landicho, Victorino Matanguihan",Bendelbens,Lakas-Kampi,7633
Batangas,Agoncillo,Councilor,"Enriquez, Leonarda Aquino",Nady,Lakas-Kampi,7684
Batangas,Agoncillo,Councilor,"Angulo, John Landicho",John,Nacionalista Party,8063
Batangas,Agoncillo,Councilor,"Martinez, May Lacap",May,Lakas-Kampi,8216
Batangas,Alitagtag,Mayor,"Andal, Anthony Francis Gainza",Tonton,Nacionalista Party,4279
Batangas,Alitagtag,Vice-Mayor,"Reyes, Guillermo Agito",Emmo,Nacionalista Party,4544
Batangas,Alitagtag,Councilor,"Hernandez, Alex Magpantay",Alex,Nacionalista Party,3559
Batangas,Alitagtag,Councilor,"Ilagan, Dionisio Lavina",Diony,Nacionalista Party,3749
Batangas,Alitagtag,Councilor,"Adan, Rodel Palencia",Rodel,Nacionalista Party,3997
Batangas,Alitagtag,Councilor,"Reyes Jr., Bernardo Castillo",Bobby,Liberal Party,4134
Batangas,Alitagtag,Councilor,"Dimaculangan, Erwin Giron",Erwin,Nacionalista Party,4572
Batangas,Alitagtag,Councilor,"Marasigan, Donald Punzalan",Donald,Nacionalista Party,4677
Batangas,Alitagtag,Councilor,"Quijano, Conrado, Jr. Panaligan",Nonot,Nacionalista Party,4861
Batangas,Alitagtag,Councilor,"Ponggos, Edilberto Gutierrez",Dingdong,Nacionalista Party,5546
Batangas,Balayan,Mayor,"Fronda, Emmanuel Orfano",Manny,Lakas-Kampi,23437
Batangas,Balayan,Vice-Mayor,"Castelo, Romel II Maningat",Meldos,Lakas-Kampi,27697
Batangas,Balayan,Councilor,"Pamintuan, Danilo Sta Ana",Nilo,Nacionalista Party,14700
Batangas,Balayan,Councilor,"Martinez, Marlon Pedraza",Marlon,Liberal Party,14714
Batangas,Balayan,Councilor,"King, Ricardo Dy",Cado,Lakas-Kampi,15273
Batangas,Balayan,Councilor,"Macalindong, Rodel Lacsamana",Rodel,Lakas-Kampi,15365
Batangas,Balayan,Councilor,"Arada, Joel Tanglao",Joel,Lakas-Kampi,15518
Batangas,Balayan,Councilor,"Abiad, Rita Delacruz",Rita,Independent,15897
Batangas,Balayan,Councilor,"Fronda II, Emmanuel Salvador Pamintuan",Jr,Lakas-Kampi,17101
Batangas,Balayan,Councilor,"Chavez, Efren Rodriguez",Efren,Lakas-Kampi,20079
Batangas,Balete,Mayor,"Hidalgo, Leovino Ojales",Joven,Nacionalista Party,4261
Batangas,Balete,Vice-Mayor,"Maralit, Wilson Villapando",Bokal,Nacionalista Party,4806
Batangas,Balete,Councilor,"Del Mundo, Virgilio Roxas",Vio,Liberal Party,2841
Batangas,Balete,Councilor,"Maralit, Loreto Jimenez",Itok,Nacionalista Party,2883
Batangas,Balete,Councilor,"Roxas, Roger Solomon",Roger,Nacionalista Party,3233
Batangas,Balete,Councilor,"Encallado, Rodante Maralit",Dante,Nacionalista Party,3415
Batangas,Balete,Councilor,"De Ocampo, Jose Ruel Roxas",Ruel,Independent,3432
Batangas,Balete,Councilor,"Tasico, Rhyan Katigbak",Maok,Nacionalista Party,3549
Batangas,Balete,Councilor,"Las, Ludino Diokno",Leody,Nacionalista Party,3727
Batangas,Balete,Councilor,"Payo, Alvin Tapia",Alvin,Independent,4345
Batangas,Batangas City,Mayor,"Dimacuha, Vilma Abaya",Vilma,Lakas-Kampi,67557
Batangas,Batangas City,Vice-Mayor,"Tolentino, Jose Virgilio Ylagan",Joe T.,Nacionalista Party,55330
Batangas,Batangas City,Councilor,"Macarandang, Narciso Besares",Narcing,Lakas-Kampi,40120
Batangas,Batangas City,Councilor,"Lazarte, Armando Chavez",Mando,Lakas-Kampi,40973
Batangas,Batangas City,Councilor,"Ferriols, Elizalde, Jr. Macalindong",Dio,Nacionalista Party,42222
Batangas,Batangas City,Councilor,"Atienza, Sergie Rex Montales",Serge,Nacionalista Party,42580
Batangas,Batangas City,Councilor,"Macaraig, Luisa Faytaren",Isay,Nacionalista Party,44513
Batangas,Batangas City,Councilor,"Portugal, Eloisa Angela De Loyola",Eloise,Lakas-Kampi,49457
Batangas,Batangas City,Councilor,"Marino, Mario Vittorio Agregado",Marvey,Lakas-Kampi,55538
Batangas,Batangas City,Councilor,"Ambida, Ma Claudette Uson",Claudette,Lakas-Kampi,55592
Batangas,Batangas City,Councilor,"Blanco, Hamilton Guinhawa",Hamel,Lakas-Kampi,58490
Batangas,Batangas City,Councilor,"Buted, Dexter Respicio",Doc Dex,Nacionalista Party,67611
Batangas,Bauan,Mayor,"Dolor, Ryanh Manebo",Ian,Liberal Party,23636
Batangas,Bauan,Vice-Mayor,"Magboo, Juan Magboo",Johnny,Nacionalista Party,15642
Batangas,Bauan,Councilor,"Dalangin, Yanille Aclan",Yanille,Nacionalista Party,12139
Batangas,Bauan,Councilor,"Valdez, Neil Paglinawan",Nel,Liberal Party,13360
Batangas,Bauan,Councilor,"Casapao, Julian Casapao",Bojie,Liberal Party,15368
Batangas,Bauan,Councilor,"Abrahan, William Castillo",William,Liberal Party,16758
Batangas,Bauan,Councilor,"Dolor, Herminio Manebo",Hero,Liberal Party,17100
Batangas,Bauan,Councilor,"Bacal, Presnedy Noche",Presnet,Liberal Party,18034
Batangas,Bauan,Councilor,"Monilla, Jerome Alvin Bantugon",Bantugon,Liberal Party,18586
Batangas,Bauan,Councilor,"Gimeno, Kelvin Rex Dalangin",Kelvin,Liberal Party,19093
Batangas,Calaca,Mayor,"Ona, Sofronio, Jr. Calanog",Nas,Lakas-Kampi,21501
Batangas,Calaca,Vice-Mayor,"Atienza, Lordilando Del Mundo",Larry,Lakas-Kampi,16841
Batangas,Calaca,Councilor,"Salazar, Roberto Robillos",Robert,Lakas-Kampi,15366
Batangas,Calaca,Councilor,"Casanova, Brigido Apolonia",Berling,Lakas-Kampi,16486
Batangas,Calaca,Councilor,"Sale, Robenson Matalog",Beson,Lakas-Kampi,17109
Batangas,Calaca,Councilor,"Matulac, Nino Glenn Marquinez",Glenn,Lakas-Kampi,17632
Batangas,Calaca,Councilor,"Macalalad, Luis Macatangay",Chito,Lakas-Kampi,18347
Batangas,Calaca,Councilor,"Ontangco, Deovic Marcial",Deo,Lakas-Kampi,18662
Batangas,Calaca,Councilor,"Dajoyag, Prima Casanova",Emma,Lakas-Kampi,18934
Batangas,Calaca,Councilor,"Macalindong, Anselmo Lopez",Elmie,Lakas-Kampi,19366
Batangas,Calatagan,Mayor,"Palacio, Sophia Grandeza",Sophie,Lakas-Kampi,13152
Batangas,Calatagan,Vice-Mayor,"Pantoja, Lenie Caisip",Lenie,Independent,8595
Batangas,Calatagan,Councilor,"Caisip, Rolando Hernandez",Lando,Nacionalista Party,8653
Batangas,Calatagan,Councilor,"Rodriguez, Francisco Manguiat",Francing,Lakas-Kampi,8780
Batangas,Calatagan,Councilor,"Sayo, Godofredo Inciong",Yedo,Lakas-Kampi,9040
Batangas,Calatagan,Councilor,"Ligan, Felix Martinez",Felix,Lakas-Kampi,9367
Batangas,Calatagan,Councilor,"Rol, Kim Ruel Rodriguez",Kim,Lakas-Kampi,9828
Batangas,Calatagan,Councilor,"Aytona, Glenn Zapata",Glenn,Lakas-Kampi,10763
Batangas,Calatagan,Councilor,"Torres, Harlan Jenero Depusoy",Harlan,Lakas-Kampi,10812
Batangas,Calatagan,Councilor,"Anzaldo, Michael De Asis",Mike,Independent,13168
Batangas,Cuenca,Mayor,"Remo, Edmundo Hari",Edmon,Nacionalista Party,7971
Batangas,Cuenca,Vice-Mayor,"Cuevas, Lucina Magpantay",Luchie,Liberal Party,7724
Batangas,Cuenca,Councilor,"Matibag, Dakila Catabay",Dhax,Liberal Party,5646
Batangas,Cuenca,Councilor,"Adia, Laarni Habulan",Lani,Nacionalista Party,6354
Batangas,Cuenca,Councilor,"Hosena, Lordlito Marquez",Orly,Liberal Party,6472
Batangas,Cuenca,Councilor,"Cuevas, Iren Prado",Ayen,Liberal Party,6589
Batangas,Cuenca,Councilor,"Magpantay, Alexander Malabag",Alex,Nacionalista Party,6964
Batangas,Cuenca,Councilor,"Cuevas, Romulo Palma",Romy,Nacionalista Party,6982
Batangas,Cuenca,Councilor,"La Rosa, Rolando Magsombol",Ollie,Nacionalista Party,7071
Batangas,Cuenca,Councilor,"Larcia, Henry Arada",Baste,Nacionalista Party,7932
Batangas,Ibaan,Mayor,"Toreja, Juan Valencia",Danny,Liberal Party,13041
Batangas,Ibaan,Vice-Mayor,"Yabyabin, Sixto Ilagan",Thosix,Liberal Party,13952
Batangas,Ibaan,Councilor,"Mendoza, Juvy Maranan",Juvy,Nacionalista Party,8364
Batangas,Ibaan,Councilor,"De Castro, Rodel De Castro",Rodel,Liberal Party,8415
Batangas,Ibaan,Councilor,"Benitez, Antonio Cabio",Tonibee,Liberal Party,8638
Batangas,Ibaan,Councilor,"Chua, Paul John Guerra",Pj,Liberal Party,9828
Batangas,Ibaan,Councilor,"Torino, Brill John Patena",Jano,Liberal Party,10313
Batangas,Ibaan,Councilor,"Maputi, Victoriano Reus",Turing,Liberal Party,10714
Batangas,Ibaan,Councilor,"Blanco, ISr.ael Torralba",Dael,Nacionalista Party,11230
Batangas,Ibaan,Councilor,"Arellano, Socrates Ricero",Soc,Liberal Party,11320
Batangas,Laurel,Mayor,"Amo, Randy James Espinal",Randy,Liberal Party,6626
Batangas,Laurel,Vice-Mayor,"Villanueva, Florencio Orlanes",Florie,Nacionalista Party,5960
Batangas,Laurel,Councilor,"Landicho, Andreo Maala",Andy,Liberal Party,4737
Batangas,Laurel,Councilor,"Vergara, Eriberto De Castro",Ruby,Nacionalista Party,4758
Batangas,Laurel,Councilor,"Gardiola, Luciano Dalisay",Lucing,Nacionalista Party,5202
Batangas,Laurel,Councilor,"Dalisay, Wilfredo Canta",Willy,Liberal Party,5280
Batangas,Laurel,Councilor,"Endaya, Vincent Dalisay",Vincent,Independent,5422
Batangas,Laurel,Councilor,"Landicho, Regina Endozo",Gina,Independent,6022
Batangas,Laurel,Councilor,"De Villa, Oliva Carandang",Olive,Nacionalista Party,6025
Batangas,Laurel,Councilor,"Austria, Felimon Palo",Emon,Liberal Party,9854
Batangas,Lemery,Mayor,"Alilio, Eulalio Mendoza",Larry,Lakas-Kampi,24024
Batangas,Lemery,Vice-Mayor,"Solis, Honorlito Balboa",Norly,Lakas-Kampi,21325
Batangas,Lemery,Councilor,"Marcellana, Dante Carolino",Dan,Liberal Party,15959
Batangas,Lemery,Councilor,"Dela Rosa, Juanito Luya",Nito,Lakas-Kampi,16399
Batangas,Lemery,Councilor,"Holgado, Herberto Aquino",Bet,Lakas-Kampi,16498
Batangas,Lemery,Councilor,"Vidal, Melecio Aliling",Mel,Liberal Party,16938
Batangas,Lemery,Councilor,"Rosales, Ma Simonette Gamo",Monette,Lakas-Kampi,17381
Batangas,Lemery,Councilor,"De Castro, Rodoldo, Jr. Aviso",Jonjon,Liberal Party,17652
Batangas,Lemery,Councilor,"Vergara, Vincent Umali",Vincent,Liberal Party,17894
Batangas,Lemery,Councilor,"Bello, Christopher J Marasigan",Jacris,Lakas-Kampi,18625
Batangas,Lian,Mayor,"Vergara, Osita Pugay",Osie,Nacionalista Party,14452
Batangas,Lian,Vice-Mayor,"Magbago, Benito Arteza",Ben,Lakas-Kampi,6457
Batangas,Lian,Councilor,"Caisip, Carlito Cabadin",Carling,Lakas-Kampi,7233
Batangas,Lian,Councilor,"Austria, Erwin Macalindong",Erwin,Nacionalista Party,7416
Batangas,Lian,Councilor,"Jonson, Leopoldo Aguinaldo",Leo,Lakas-Kampi,7439
Batangas,Lian,Councilor,"Magyaya, Roland Hernandez",Bakat,Nacionalista Party,8040
Batangas,Lian,Councilor,"Bonuan, Exequiel Limon",Exy,Lakas-Kampi,8253
Batangas,Lian,Councilor,"Masipag, Florencio, Jr. Maderazo",Boyet,Nacionalista Party,8286
Batangas,Lian,Councilor,"Butiong, Lauro Abratique",Ompong,Lakas-Kampi,8372
Batangas,Lian,Councilor,"Vergara, Suzzet Pugay",Zet,Nacionalista Party,9072
Batangas,Lipa City,Mayor,"Sabili, Meynardo Asa",Meynard,Nacionalista Party,55268
Batangas,Lipa City,Vice-Mayor,"Lopez, Lydio, Jr. Altamirano",Lydio,Lakas-Kampi,73516
Batangas,Lipa City,Councilor,"Macala, Aries Diokno",Aries,Lakas-Kampi,34646
Batangas,Lipa City,Councilor,"Montealto, Raul Abrenica",Raul,Lakas-Kampi,40237
Batangas,Lipa City,Councilor,"Mauhay, Dominador Magtibay",Domeng,Lakas-Kampi,40388
Batangas,Lipa City,Councilor,"Linatoc, Donato Ocampo",Don,Nacionalista Party,44950
Batangas,Lipa City,Councilor,"Dy, Pang Lim",Kiana,Lakas-Kampi,51225
Batangas,Lipa City,Councilor,"Rocafort, Avior Recio",Tagumpay,Lakas-Kampi,52007
Batangas,Lipa City,Councilor,"Hernandez, Ma Concepcion Rufino",Concon,Lakas-Kampi,55531
Batangas,Lipa City,Councilor,"Umali, Ralph Peter Sheker",King,Nacionalista Party,55813
Batangas,Lipa City,Councilor,"Africa, Eric Ben",Eric,Nacionalista Party,62881
Batangas,Lipa City,Councilor,"Silva, Merlo Pena",Merlo,Liberal Party,64213
Batangas,Lobo,Mayor,"Diona, Efren Boongaling",Ka Efren,Nacionalista Party,9263
Batangas,Lobo,Vice-Mayor,"Perez, Renato Magoling",Ato,Nacionalista Party,10134
Batangas,Lobo,Councilor,"Sulit, Amador Ambrocio Zaraspe",Doy,Liberal Party,7259
Batangas,Lobo,Councilor,"Lat, Mario Evangelista",Udong,Liberal Party,7318
Batangas,Lobo,Councilor,"Magtibay, Carlos Sanchez",Carlo,Liberal Party,7346
Batangas,Lobo,Councilor,"Ilagan, Mario Driz",Mario Driz,Liberal Party,7467
Batangas,Lobo,Councilor,"Frane, Francisco Gupit",Paque,Liberal Party,7540
Batangas,Lobo,Councilor,"Andaya, Mikael II Celis",Eto,Nacionalista Party,7830
Batangas,Lobo,Councilor,"Alfiler, Geronimo Closa",Emong,Nacionalista Party,8586
Batangas,Lobo,Councilor,"Cueto, Michael Cueto",Michael,Liberal Party,9808
Batangas,Mabini,Mayor,"Villanueva, Nilo Magtibay",Nilo,Lakas-Kampi,14329
Batangas,Mabini,Vice-Mayor,"Panopio, Elmar Agdan",Elmar,Lakas-Kampi,13001
Batangas,Mabini,Councilor,"Basit, Alexander Balita",Alex,Lakas-Kampi,8848
Batangas,Mabini,Councilor,"Homoroc, Francisca Nancy Mendoza",Nancy,Lakas-Kampi,9625
Batangas,Mabini,Councilor,"Bantugon, Leonido Marasigan",Totoy,Liberal Party,9834
Batangas,Mabini,Councilor,"Escalona, Alfredo Bueno",Fred,Lakas-Kampi,10009
Batangas,Mabini,Councilor,"Guerra, Gil Gilera",Bobet,Lakas-Kampi,10406
Batangas,Mabini,Councilor,"Panopio, Ritche Camongol",Ritche,Lakas-Kampi,10646
Batangas,Mabini,Councilor,"Villanueva, Trinidad Calangi",Trining,Lakas-Kampi,11001
Batangas,Mabini,Councilor,"Hernandez, Nelson Abel",Saddam,Lakas-Kampi,12179
Batangas,Malvar,Mayor,"Reyes, Carlito Dela Pena",Carling,Liberal Party,13022
Batangas,Malvar,Vice-Mayor,"Lat, Alberto Custodio",Bert,Liberal Party,7608
Batangas,Malvar,Councilor,"Pitogo, Edna Secreto",Dang,Liberal Party,8414
Batangas,Malvar,Councilor,"Lantin, Arnel Vicente Mendoza",Zaldy,Lakas-Kampi,8595
Batangas,Malvar,Councilor,"Cabello, Rosana Carlos",Osang,Lakas-Kampi,9257
Batangas,Malvar,Councilor,"Kalaw, Voltaire Saludo",Bong,Liberal Party,9684
Batangas,Malvar,Councilor,"Dimaandal, Celia Coro",Cel,Liberal Party,9741
Batangas,Malvar,Councilor,"Lat, Arnel Reyes",Nibong,Liberal Party,10088
Batangas,Malvar,Councilor,"Dela Pena, Jovito Sarmiento",Jovy,Liberal Party,10487
