province,city_or_municipality,position,name,nikname,votes_obtained
Batangas,San Nicolas,Councilor,"Malaluan, Marivic Mendoza",Haydee,4363
Ilocos Sur,Bantay,Councilor,"Pamuspusan, Nick Parel",Amang,4364
Camarines Sur,Precentasion Parubcan,Councilor,"Corre, Sailito Villete",Lito,4365
Camarines Sur,Ragay,Councilor,"Corre, Sailito Villete",Lito,4365
Batangas,Alitagtag,Vice-Mayor,"Reyes, Marissa Garcia",Mercy,4366
Sorsogon,Matnog,Councilor,"Hadap, Christopher Garalde",Toper,4366
Sorsogon,Santa Magdalena,Councilor,"Correa, Gina Frayna",Abc,4367
Lanao del Sur,Marantao,Councilor,"Porito, Basheroden Mamiscal",Basher,4369
Masbate,Mobo,Councilor,"Pitos, Aldous Lim",Al,4369
Cagayan,Santa Ana,Councilor,"Sapla, Constante Corpuz",Tante,4370
Camarines Sur,Gainza,Councilor,"Bruzo, Norman Enciso",Nonoy,4370
Leyte,Macarthur,Mayor,"Leria, Leonardo Balaga",Leonar,4370
Isabela,City of Santiago,Councilor,"Napicog, Mario Esteban",Mario,4371
Bohol,Anda,Councilor,"Tinio, Vicente Jandayan",Titing,4371
Bohol,Maribojoc,Councilor,"Arocha, Gumersindo Mortejo",Mer,4371
Davao Oriental,Cateel,Councilor,"Mondares, Roy Serenoso",Roy,4371
Surigao del Sur,Madrid,Vice- Mayor,"Cortes, Domingo Plaza",Taben,4371
Abra,La Paz,Vice-Mayor,"Bernos, Menchie Beronilla",Ching,4372
Camarines Sur,Del Gallego,Councilor,"Villareal, Allan Inocencio",Allan,4372
Cagayan,Ballesteros,Councilor,"Alonzo, Juan Jr. Cartagena",Johnby,4373
Romblon,Looc,Councilor,"Victoriano, Adolfo Macabales",Boy Labo,4374
Romblon,Looc,Councilor,"Bautista, Rolando Francisco",Rolly,4374
Romblon,Magdiwang,Councilor,"Victoriano, Adolfo Macabales",Boy Labo,4374
Romblon,Magdiwang,Councilor,"Bautista, Rolando Francisco",Rolly,4374
Isabela,Burgos,Councilor,"Ramones, Wilson Carlos",Wilson,4374
South Cotabato,Santo Nino,Vice- Mayor,"Villarin, John Allan Legreso",Toto Allan,4374
Romblon,Romblon,Councilor,"Mijares, Gerry Madali",Ger,4375
Bohol,Garcia Hernandez,Councilor,"Macalos, Urbano Virtudazo",Ban,4375
Leyte,Macarthur,Councilor,"Pantin, Xandrix Pica",Idoy,4376
Lanao del Sur,Tamparan,Councilor,"Tomawis, Alinor Disomimba",Kapitan,4377
Bohol,Dagohoy,Councilor,"Aranas, Rodolfo Sr. Tiongson",Rudy,4377
Surigao del Sur,Carraslan,Councilor,"Cuajao, Servando Ruadiel",Sir Bandol,4377
Negros Oriental,Bacong,Councilor,"Blanco, Cesar Jr. Tropico",Dondon,4378
Quezon,General Luna,Councilor,"Agoncillo, Remegio Delos Reyes",Emy,4379
Quezon,San Andres,Councilor,"Lopinac, Yvette Ken Yao",Teofil,4379
Zamboanga Sibugay,Siay,Councilor,"Espaldon, Noel Duco",Tata,4379
Ilocos Norte,Vintar,Councilor,"Madamba, Marino Agresor",Maring,4380
Batangas,San Nicolas,Councilor,"Hernandez, Ireneo Dimailig",Totoy,4381
Antique,San Remigio,Councilor,"Gordon, Robert Bangcaya",Toto Robert,4381
Iloilo,Balasan,Councilor,"Lanciola, Romeo Cabibi",Roming,4381
Samar (Western Samar),Paranas Wright,Councilor,"Gabon, Reynaldo Cuna",Baby,4381
Basilan,Maluso,Councilor,"Jalilula, Nurhusin Jamadin",Bobot,4382
Aklan,Nabas,Councilor,"Tipgos, Rhuna Flores",Neneng Onak,4382
Isabela,Cordon,Councilor,"Vallejo, Menardo Sr. Cuaresma",Menards,4383
Laguna,Pangil,Vice-Mayor,"Laganas, Russel Altamirano",Otok,4383
Davao del Sur,Don Marcelino,Councilor,"Bautista, Renato Sumbo",Ren/Nat,4383
Antique,Valderama,Councilor,"Castillon, Josefino Quiapo",Dodong,4384
Northern Samar,San Vicente,Councilor,"Andaya, Rodolfo Jr. Atiga",Roling,4384
Nueva Ecija,Quezon,Councilor,"Lonzanida, Susie Fernando",Susie,4385
Batangas,San Nicolas,Councilor,"De Sagun, Lester Dinglasan",Pilo,4385
Southern Leyte,Saint Bernard,Councilor,"Malubay, Jacinta Omela",Titang,4385
Samar (Western Samar),Tarangnan,Councilor,"Lacaba, Clodualda Lacambra",Cloding,4385
Romblon,Cajidiocan,Councilor,"Male, Benito V Romero",Jojo,4386
Cagayan,Allacapan,Vice-Mayor,"Dalire, John Agron",John,4386
Aklan,Banga,Councilor,"Macahilig, Stanley Leigh Gonzales",Toto,4386
Bohol,Baclayan,Mayor,"Uy, A Alvin Jayag",Binoy,4386
Lanao del Norte,Kolambagun,Councilor,"Sotto, Isagane Jumawan",Gane,4386
Agusan del Sur,Tubay,Councilor,"Magpale, Benedicto Gozo",Benny,4386
Nueva Ecija,Carrangalan,Councilor,"Ladores, Daniel De Guzman",Daniel,4387
Quezon,Macalelon,Councilor,"Itable, Roberto Rono",Odong,4387
Camarines Sur,Goa,Councilor,"Belleza, Rodolfo Tianes",Rudy,4387
Camarines Sur,Iriga City,Councilor,"Belleza, Rodolfo Tianes",Rudy,4387
Leyte,Pastrana,Vice-Mayor,"Villablanca, Ryan Dacuyan",Yan,4387
Bukidnon,Cabngsalan,Councilor,"Dumagpi, Tomas Estimos",Tommy,4387
Surigao del Norte,Tubod,Councilor,"Ignalig, Charlito Adlao",Boy,4387
Negros Occidental,Toboso,Councilor,"Magno, Hazel Sing",Cil,4388
Eastern Samar,San Policarpo,Councilor,"Sampag, Tertoliano Mengullo",Toytoy,4388
Bukidnon,Malitbog,Councilor,"Bandialan, Armando Dela Rosa",Mando,4388
Ilocos Norte,Paoay,Councilor,"Dumlao, Bruno Gajeton",Noy,4390
Bohol,Loay,Councilor,"Entero, Hermes Sr. Tolang",Memie,4390
Nueva Ecija,Carrangalan,Councilor,"Cuaresma, Rosita Fernandez",Rosie,4391
Nueva Ecija,Laur,Councilor,"Nunez, Marife Apostol",Feng,4391
Batangas,Mataas na Kahoy,Councilor,"Subol, Renando Manguiat",Nanding,4391
Samar (Western Samar),San Jorge,Vice-Mayor,"Bernales, Crisologo Gonzaga",Soly,4391
Quezon,Macalelon,Councilor,"Lorredo, Bernardo Delos Santos",Bernie,4392
Samar (Western Samar),Tarangnan,Councilor,"Basa, Jaime Nermal",Jim,4392
Basilan,Akbar,Councilor - 1St District,"Dela Cruz, Noli Tizon",Nol,4393
Masbate,Baleno,Vice-Mayor,"Salen, Adonis Di Funtorum",Ads,4395
Masbate,Pio V. Corpuz Limbuhan,Councilor,"Legaspi, Rizalde Solasco",Bodyot,4395
Northern Samar,San Roque,Councilor,"Jarito, Feddie France",Dodoy,4395
Pangasinan,Dasol,Councilor,"Sawaysaway, Arsenio Vidal",Arsing,4396
Batangas,Cuenca,Councilor,"Cuevas, Romulo Palma",Romy,4396
Masbate,Baleno,Councilor,"Morado, Melchor Laurio",Choy,4396
Cagayan,Baguey,Mayor,"Taruc, Ignacio Macabangun",Bobot,4397
Lanao del Norte,Baroy,Councilor,"Rizon, Rudiric Sumile",Deric,4398
Negros Occidental,Toboso,Councilor,"Ballesteros, Jose Aguanta",Jobal,4399
Ilocos Sur,Magsingal,Councilor,"Isaguirre, Erwin Baldoria",Win,4399
Iloilo,San Dionisio,Councilor,"Delgado, George Salarda",Toto George,4399
Eastern Samar,Sulat,Vice-Mayor,"Tiu, Jose Acuba",Costi,4399
Leyte,Pastrana,Councilor,"Aures, Elvis Catilogo",Elvis,4399
Pangasinan,Burgos,Vice-Mayor,"Briana, Alimar Ragudos",Ali,4400
Nueva Vizcaya,Dupax Del Norte,Mayor,"Palugod, Antonio Gopilan",Tony,4400
Capiz,Sapi-an,Councilor,"Martinez, Wilfredo Jr. Pajarillo",Wally,4401
Ilocos Sur,Caoayan ,Vice-Mayor,"Padaong, Gemma Pamani",Gemma Pamani,4402
Sorsogon,Barcelona,Councilor,"Hatoc, Federico III Natividad",Rico,4403
Negros Oriental,Bais City,Councilor,"Sabanal, Alberto Pocong",Balolho,4404
Nueva Ecija,Pantabangan,Councilor,"Pronto, Nilo Viernes",Nilo,4404
Negros Oriental,Basay,Councilor,"Cabasag, Feliciano Jr. Vargas",Palato,4405
Eastern Samar,Giporlos,Mayor,"Biong, Mateo Jr. Samuray",Dayon,4405
Isabela,Burgos,Councilor,"Alvarado, Christopher Roy Martinez",Roy,4406
Compostela Valley,New Bataan,Councilor,"Capuyan, Virgilio Dollolasa",Billy,4406
Leyte,Julita,Councilor,"Tubi, Kimberlin Marie Raagas",Kimi,4407
Negros Oriental,Zamboanguita,Councilor,"Elnar, Samson Entea",Samy,4408
Abra,Bucay,Councilor,"Palcon, Juan Sebastian",Johnny,4408
Isabela,Reina Mercedes,Councilor,"Tumaliuan, Mark Angelo Miranda",Marku,4408
Dinagat Island,Basilisa Rizal,Councilor,"Espedilla, Antonio Mamian",Tony,4408
Ilocos Norte,Banna Espirito,Councilor,"Corpuz, Evelyn Maulit",Maulit,4409
Isabela,Mallig,Councilor,"Elefante, Reynaldo Cabalar",Rey,4409
Bohol,Antequera,Councilor,"Merencillo, Eduardo Jadulco",Nonoy Ed,4409
Ilocos Norte,Banna Espirito,Councilor,"Garcia, Efren Santos Bumiltac",Bong,4410
Compostela Valley,Mabini Dona Alicia,Councilor,"Rabia, Carmel Lorraine Almadin",Kwin,4410
North Cotabato,Arakan,Councilor,"Monteser, Jimson Dana",Toto,4410
Leyte,Javier Bugho,Councilor,"Ponce, Artemio Corsiga",Artem,4411
Zamboanga Sibugay,Mabuhay,Councilor,"Said, Hussin Santikan",Sin,4411
Dinagat Island,Cagdianao,Councilor,"Mangalao, Nestor Longos",Negro,4411
Camarines Sur,Canaman,Councilor,"Goce, Ferdinand Nebres",Ferdie,4412
Benguet,Tuba,Councilor,"Esteban, Pedro Tanec",Esteb,4413
Pampanga,Santa Rita,Councilor,"David, Rodolfo Macabulos",Rudy,4413
Surigao del Sur,Cagwait,Vice- Mayor,"Estal, Vieme Garcia",Ging-Ging,4413
Camarines Sur,Gainza,Mayor,"Pacamarra, Gilmar Salva",Maymay,4414
Bohol,Bien Unido,Councilor,"Macua, Sotero Jr. Garcia",Jr.,4414
Albay,Manito,Councilor,"Davila, Rene Neviro",Boy,4415
Masbate,Cataingan,Councilor,"Say, Carmen Azares",Mameng,4416
Occidental Mindoro,Lubang,Councilor,"Daulat, Wilbert Tangi",Buli-Buli,4417
,Iba,Councilor,"Uy, Henry Manzano",Kee Tee,4418
Leyte,Baybay City,Mayor,"Co, Jul Chan",Jul,4418
Albay,Manito,Councilor,"Aringo, Evelyn Mabelin",Belen,4419
Aklan,Tangalan,Councilor,"Goboy, Randy Tantiado",Bong-Bong,4419
Northern Samar,Bobon,Mayor,"Jao, Benjamin Lustico",Ben,4419
Bukidnon,Baungon,Councilor,"Balatayo, Jose Dacut",Joe,4421
Surigao del Norte,Tagana-an,Councilor,"Pleto, Regino Revolos",Reno,4421
Oriental Mindoro,Pola,Councilor,"Dumaran, Archielito Ramos",Archie,4424
Catanduanes,Bato,Councilor,"Prensader, Domingo Soriao",Inggo,4424
Ilocos Norte,Pinili,Vice-Mayor,"Galang, Pedro Baitiong",Pete,4425
Camarines Sur,Libanan,Councilor,"Bordon, Gil San Andres",Boyet,4425
Iloilo,Anilao,Councilor,"Araneta, Warlito Aponte",Warlit,4425
Lanao del Norte,Munai,Councilor,"Patarlas, Wilson Burling",Dodong,4425
Surigao del Norte,Gigaquit,Councilor,"Coleto, Randy Gonzales",Randy,4426
Zamboanga del Sur,Pitogo,Councilor,"Otero, Celso Tumatal",Cel,4427
Ilocos Norte,Solsona,Councilor,"Luis, Andresito Agcaoili",Chito,4428
Lanao del Sur,Tamparan,Councilor,"Dirampatun, Aliyasa Tomawis-Manarcas-Dimasar",Alex,4429
Sulu,Pata,Councilor,"Bahara, Michael Aidil",Mike,4429
Nueva Ecija,Laur,Councilor,"Esteban, Joselito Ignacio",Boy,4429
Zamboanga Sibugay,Malangas,Councilor,"Guevara, Elma Canete",Inday,4429
Basilan,Hadji Mohammad Ajul,Vice-Mayor,"Sali, Faisal Alian",Fai,4430
South Cotabato,Santo Nino,Councilor,"Palacio, Leonardo Boteres",Nards,4430
Antique,Tibao,Councilor,"Eraga, Fred Faren",Boy Fred,4431
Southern Leyte,Saint Bernard,Councilor,"Caday, Eralin Dela Pena",Eralyn,4431
Surigao del Sur,Lianga,Councilor,"Bala-An, Carlos Sarceda",Bogs,4432
Abra,La Paz,Councilor,"Afos, Anthony Espaldon",Tony,4433
Masbate,Mobo,Councilor,"Pastor, Jose Jr.  Balandos",Jun,4433
Negros Oriental,Bacong,Councilor,"Baro, Simplicia Verdoquillo",Perla,4434
Camarines Sur,Del Gallego,Mayor,"Veluz, Bayani Baluyot",Bunny,4434
Northern Samar,Gamay,Vice-Mayor,"Gomba, Enrique Cojeda",Henry,4434
Negros Oriental,Bacong,Councilor,"Yee, Romulo Leong",Dodong Kingko,4435
Benguet,Tuba,Councilor,"Palaoag, Jerome Saliw-An",Prof.,4436
Surigao del Norte,San Francisco Anao-aon,Councilor,"Escabal, Liberata Gastardo",Libie,4436
Cebu,Ronda,Mayor,"Sia, Esteban Ricahuerta",Teban,4437
Zamboanga del Norte,Jose Dalman Ponot,Councilor,"Biolango, Sergio Jr.  Yabo",Dodong,4437
Pangasinan,Burgos,Councilor,"Garcia, Rhodel Maminta",Rodel,4438
Masbate,Uson,Councilor,"Ragot, John Regular",Nong,4440
Davao del Sur,Malalag,Councilor,"Sasuman, Silvino Manigos",Bebing Sasuman,4440
Palawan,Coron,Councilor,"Pablico, Ramir Rodriguez",Mir,4441
Isabela,Quirino,Vice-Mayor,"Manlutac, Eristeo Santiago",Eris,4441
Quezon,Real,Councilor,"Peralta, Sesinando Herrera",Nanding,4441
Leyte,Hindang,Vice-Mayor,"Yanola, Benedicto Lor",Benny,4441
Zamboanga del Norte,Bacungan Leon T. Pustigo,Councilor,"Murcia, Justino Jr. Nueva",Jokno,4441
Negros Oriental,Tayasan,Councilor,"Gonzaga, Bebwin Calijan",Bebwin,4442
Camiguin,Catarman,Mayor,"Gabucan, Jose Antonio Gonzalez",Tony,4442
Surigao del Norte,Mainit,Councilor,"Cubillan, Raul Romar Taruc",Tata,4442
Davao Oriental,Caraga,Councilor,"Gambong, Filadelfo Sobiaco",Opong,4444
Agusan del Sur,Kitcharao,Councilor,"Morada, Reynaldo Montante",Rene,4444
La Union,Tubao,Councilor,"Verceles, Mary Muriel Mapalo",Muriel,4445
Cagayan,Abulog,Councilor,"Gomez, Allan Padua",Allan,4445
Samar (Western Samar),Zumarraga,Councilor,"Dacallos, Winifredo Paclibare",Wade,4445
Batangas,Alitagtag,Mayor,"Pamplona, David Dimaala",David,4446
Agusan del Sur,Jabonga,Councilor,"Bermudez, Sebastian Jr. Mongaya",Jr. Basting,4446
Catanduanes,Bato,Councilor,"Taniajura, Beato Tatel",Beating,4447
Masbate,Milagros,Councilor,"Alba, Oscar Gallo",Oca,4447
Camarines Sur,Balatan,Councilor,"Paranal, Jorge Zuniga",Ani,4448
Camarines Sur,Bato,Councilor,"Paranal, Jorge Zuniga",Ani,4448
Bohol,Bien Unido,Councilor,"Boniel, Alejo Hoylan",Alex,4448
Sulu,Talipao,Councilor,"Abdurasad, Hajan Pahag",Hajan,4449
Nueva Vizcaya,Kayapa,Mayor,"Balasya, John Dipas",-,4450
Bohol,Bien Unido,Councilor,"Garcia, Mansueto Autida",C2,4450
Surigao del Sur,Lingig,Councilor,"Bote, Israel Padolina",Israel,4450
Cagayan,Ballesteros,Councilor,"Torrices, Jose Unite",Peping,4451
Masbate,Balud,Vice-Mayor,"Yap, Rebekah Oracion",Becky,4452
Surigao del Norte,Mainit,Councilor,"Lasala, Wenefredo Mollanida",Wene,4452
Quirino,Maddela,Councilor,"Asuncion, Arce P",Arce,4453
Lanao del Sur,Masiu,Councilor,"Pangandaman, Sittie Naura Macasindil",Sittie,4454
Misamis Ocidental,Panaon,Mayor,"Paylaga, Rosanne Marie Lasta",Tata,4454
Pangasinan,Natividad,Councilor,"Sevilla, Marina Padilla",Maring,4455
Eastern Samar,Sulat,Councilor,"Palines, Alma Anacta",Alma,4455
Iloilo,Zarraga,Councilor,"Diestro, Tarcila Martirizar",Tars,4458
Zamboanga del Norte,Tampilisan,Councilor,"Sabandal, Marcial Eliseo",Celing,4458
Negros Oriental,Tayasan,Councilor,"Fabugais, Samson Sandalo",Toto,4459
Aklan,Malay,Councilor,"Tayco, Mateo Anario",Dodoy,4460
Lanao del Norte,Baloi,Councilor,"Ali, Alexander Ali",Barouk,4460
La Union,Pugo,Mayor,"Balloguing, Noemi Tiu",Noemi,4461
Quirino,Cabarroguis,Councilor,"Sanidad, Gloria Pascua",Glo,4461
Leyte,Ormoc City,Vice-Mayor,"Calamaya, Matusalem Salazar",Boy,4461
Zamboanga Sibugay,Diplahan,Councilor,"Dungog, Helen Villaruel",Hvd,4462
Misamis Oriental,Alubijid,Councilor,"Tomampoc, Roy Enerio",Roy,4462
Agusan del Sur,Tubay,Councilor,"Montaus, Canesio Castaniares",Camons,4463
Oriental Mindoro,Bansud,Councilor,"De Castro, Carlito Magnaye",Carling,4464
Leyte,Matag-ob,Councilor,"Olorvida, Benjamin Sr. Calvez",Ben Rose,4464
Sulu,Jolo,Councilor,"Omar, Farouk Sencio",King,4465
Sulu,Tapul,Councilor,"Daud, Idris Aming",Idris,4465
Benguet,Tuba,Councilor,"Balting, Dick Piso",Dick,4465
Albay,Manito,Councilor,"Dagsil, Marilou Daria",Malou,4465
Batangas,Laurel,Councilor,"Vergara, Eriberto De Castro",Ruby,4467
Zamboanga del Norte,Sibutad,Vice- Mayor,"Dizon, Roger Olivides",Rod,4467
Isabela,City of Santiago,Councilor,"Cunanan, Eduardo Halili",Eddie,4468
Isabela,Cordon,Councilor,"Cezar, Caren Jensen Betner",Karen,4468
Zamboanga del Norte,Godod,Councilor,"Laput, Maria Luzvilla Eyao",Beb,4468
Agusan del Sur,Magallanes ,Councilor,"Abamonga, Noel Ybanez",Nono,4468
Southern Leyte,Liloan,Councilor,"Uy-Oco, Manuel Antonio",Maning,4469
Cagayan,Penablanca,Councilor,"Lingan, Juan Jr. Herrera",John,4470
Isabela,San Guillermo,Councilor,"Tallion, Sonny Pascua",Nk,4470
Batangas,Mataas na Kahoy,Councilor,"Laqui, Romeo Benamer",Romy,4470
Davao del Norte,Braulio E. Dajali,Vice-Mayor,"Jumaway, Mario Liboon",Nonoy,4470
Lanao del Sur,Piagapo,Councilor,"Bato, Nashib Manalocon",Apek,4471
Quirino,Maddela,Vice-Mayor,"Bacani, Joselito Turingan",Lito,4471
Laguna,Majayjay,Councilor,"Zornosa, Antonio Jr. Suazo",Jun,4471
Tawi-tawi,South Ubian,Councilor,"Mutuc, Romeo Salas",Romy,4472
Tawi-tawi,South Ubian,Councilor,"Hashim, Madhassan Tahali",Ln,4472
Pangasinan,Mabini,Councilor,"Soliven, Ladislao Nachor",Lading,4472
Quirino,Saguday,Vice-Mayor,"Pagbilao, Marcelina Mercy",Mercy,4472
,San Narciso,Councilor,"Maybituin, Menandro Malong",Bituin,4472
Misamis Ocidental,Sapang Dalaga,Councilor,"Suminguit, Allan D-Lonsod",Allan,4472
Zamboanga del Norte,Kalawit,Mayor,"Baliling, Eugenio Buco",Dodo,4473
Sorsogon,Donsol,Councilor,"Rico, Alejandro Lotino",Andoy,4474
Basilan,Hadji Mohammad Ajul,Councilor,"Sali, Habier Alian",Beng,4475
Zamboanga Sibugay,Buug,Councilor,"Zamoras, Lolito Jr. Bation",Loloy,4475
Apayao,Flora,Mayor,"De San Jose, Efren Usita",Shell,4476
La Union,Tubao,Councilor,"Verceles, Rhoda Marie Suguitan",Roda,4476
Iloilo,Badiangan,Councilor,"Sabano, Jenie Acollador",Nens,4476
Sulu,Pata,Councilor,"Arip, Talib Habbisi",Talib,4478
Leyte,Ormoc City,Councilor,"Lapidario, Richard Len Banez",Chad,4479
Pangasinan,Infanta,Councilor,"Mas, Marle Maniago",Mac,4480
Isabela,City of Santiago,Councilor,"Sermonia, Juanito Joaquin",Itoy,4480
Sultan Kudarat,Kalamansig,Councilor,"Buenaflor, Anthony Manzo",Toni,4480
Oriental Mindoro,Socorro,Councilor,"Cabrera, Joserie Janda",Joery,4483
Cagayan,Santa Ana,Councilor,"Costales, Jeremias Maddagan",Erem,4483
Nueva Ecija,Talugtug,Councilor,"Mayo, Arnel Timoteo",Popoy,4483
Batangas,San Nicolas,Councilor,"De Sagun, Ruelito Matienzo",Ruel,4483
Camarines Sur,Balatan,Councilor,"Cuarto, Aurora Intia",Rora,4484
Camarines Sur,Bato,Councilor,"Cuarto, Aurora Intia",Rora,4484
Biliran,Kawayan,Councilor,"Docdoc, Rosfido Aguilar",Edo,4484
Sulu,Siasi,Councilor,"Anni, Wagean Sangkula",Win,4485
Occidental Mindoro,Abra De Ilog,Councilor,"Alvarez, Maximino Hernandez",Simy,4485
Isabela,Luna,Councilor,"Nicolas, William Sr. Dadez",Willy,4485
Pampanga,Santa Rita,Councilor,"Kong, Pablo Pangilinan",Pading,4485
Lanao del Norte,Poona Piagapo,Councilor,"Pacalna, Casanor Paingco",Cano,4485
Ilocos Sur,Magsingal,Councilor,"Udarbe, Aqules Jr. Urubio",Flor,4486
Leyte,Leyte,Councilor,"Dagandan, Gilda Balmoria",Gil,4486
Zamboanga del Norte,Godod,Councilor,"Buaya, Allan Garingo",Dodo,4486
Zamboanga del Norte,Sibutad,Councilor,"Ageas, Wilson Redillas",Bobong,4486
Zamboanga del Sur,Bayog,Councilor,"Rodriguez, Norielyn Briol",Lyn,4486
Cagayan,Enrile,Councilor,"Carag, Honorato Jr. Mabazza",Ato,4487
Pangasinan,Mabini,Councilor,"Ferreria, Ruel Urbano",Taqs,4488
Iloilo,Batad,Vice-Mayor,"Estebal, Harnie Sr. Barde",Harnie,4488
Basilan,Maluso,Councilor,"Pisingan, Nasser Aminuddin",Nas,4489
Zamboanga del Norte,Kalawit,Vice- Mayor,"Tan, Danilo Amora",Dan-Dan,4489
Cagayan,Piat,Councilor,"Bingayan, Tito Eugene To",Tito,4491
Camarines Sur,Milaor,Councilor,"Menes, Leodel Pascua",Del,4491
Leyte,Matalom,Councilor,"Garma, Gregorio Garao",Oyong,4491
,San Antonio,Councilor,"Rizado, Jose Antonio",Lolo,4492
Batangas,San Nicolas,Councilor,"Alvaira, Leonardo Alvarez",Ding,4492
Camarines Sur,Canaman,Councilor,"Ragodon, Henry Pante",Bebot,4492
Kalinga,Lubuagan,Councilor,"Yaban, Robert Alangsab",Bert,4493
Zamboanga Sibugay,Malangas,Councilor,"Ebol, Velia Santos",Vel,4493
Sultan Kudarat,Columbio,Councilor,"Manibpel, Nayda Saira Markay",Mamot,4493
Ilocos Sur,San Juan Lapog,Councilor,"Sarmiento, Jaime Viloria",Emie,4494
Pangasinan,Infanta,Councilor,"Daragay, Luz Mirador",Luz,4494
Sorsogon,Barcelona,Mayor,"Estuye, Ronnie Salvador Nee",Datu,4494
Surigao del Sur,Carraslan,Councilor,"Eliot, Chito Ong",Chito,4494
Zamboanga del Sur,Lakewood,Councilor,"Mirrar, Aldrik Toong",Drik,4495
Negros Oriental,Bacong,Councilor,"Laure, Rodulfo Trumata",Rudy,4496
Laguna,Pangil,Councilor,"Asedillo, Emma Escarla",Emma,4496
Cebu,Tabuelan,Councilor,"Salubre, Fausto Simbajon",Toto,4496
Eastern Samar,San Policarpo,Mayor,"Nicart, Conrado Jr. Basada",Aklan,4496
Misamis Ocidental,Sapang Dalaga,Councilor,"Daque, Joel Garcia",Tiwi,4496
Ilocos Norte,Paoay,Councilor,"Gallardo, Rogelio Domingo",Rogel,4497
Batangas,Santa Teresita,Mayor,"Mendoza, Anna Marie Ilagan",Ana,4497
Bohol,Bililihan,Councilor,"Chatto, Esteban Lazo",Eb,4497
Sulu,Pata,Councilor,"Sapilin, Asmala Lakibul",Mallang,4498
Ilocos Sur,Bantay,Councilor,"Leones, George Corpuz",Gn,4498
Eastern Samar,Sulat,Councilor,"Evardone, Frisco Pagawan",Frisco,4498
Isabela,Reina Mercedes,Councilor,"Cureg, Cherry Soriano",Tessie,4499
Sorsogon,Donsol,Councilor,"Cadag, Benjamin Ombao",Ben,4499
Zamboanga Sibugay,Buug,Councilor,"Garcia, Leodegario Alfaro",Lody,4499
South Cotabato,Santo Nino,Councilor,"Biadoma, Eduardo Janeo",Edward,4499
Iloilo,New Lucena,Councilor,"Imperial, Potenciano Jr. Panisa",Poten,4500
Zamboanga del Norte,Pinan New Pinan,Councilor,"Protacio, Nestor Escobillo",Nonoy,4500
Cebu,Carmen,Councilor,"Bataycan, Froline Giducos",Nene,4501
Eastern Samar,San Policarpo,Councilor,"Yu, Angel Moscosa",Lito,4502
Leyte,Matag-ob,Councilor,"Seco, Alfredo Denoy",Nisar,4502
Agusan del Norte,Bunawan,Councilor,"Jabeguero, Jessica Prochina",Tata,4502
Lanao del Sur,Ditsaan-Ramain,Councilor,"Noor, Saidar Dimaayao",Malik,4503
Oriental Mindoro,Pola,Councilor,"Soleto, Wilson Austria",Wilson,4503
Samar (Western Samar),Zumarraga,Councilor,"Lubao, Lilia Alcala",Lily,4503
Lanao del Norte,Munai,Councilor,"Deriposun, Bantolinay Salacob",Banto,4503
Benguet,Mankayan,Councilor,"Kilaan, Richard Baltazar",Rbk,4505
Camarines Norte,Mercedes,Councilor,"Tenorio, Romeo Santiago",Romy,4505
Isabela,Reina Mercedes,Vice-Mayor,"Pinson, Norma Cauan",Nori,4506
Aklan,Banga,Councilor,"Sta Maria, Rodolfo Roque",Rudy,4506
Ilocos Norte,Pasuquin,Councilor,"Aguinaldo, Nestor Rey Ruiz",Nestor,4507
Pangasinan,Natividad,Councilor,"Apilado, Artemio Pulido",Abupanaas,4507
Zamboanga del Norte,Sibutad,Councilor,"Caidic, Eufracio Daguinotas",Fracio,4507
Batangas,Mataas na Kahoy,Councilor,"Hernandez, Joel Delavin",Jojo,4508
Sorsogon,Matnog,Councilor,"Garcera, Ernie Garalde",Telano,4508
Eastern Samar,Sulat,Councilor,"Nival, Florentino Cantos",Floren,4508
Zamboanga del Norte,Pres. Manuel A. Roxas,Councilor,"Pialago, Rheden Boca",Don,4509
Lanao del Sur,Kapatagan,Vice-Mayor,"Bansil, Paisal Musama",Pai,4510
Sulu,Maimbung,Councilor,"Sali, Didi Ragin",Big Boy,4511
Sulu,Pata,Councilor,"Sahad, Abraham Jul",Abe,4511
Laguna,Paete,Mayor,"Cadayona, Emmanuel Balandra",Ka Noel,4512
Sulu,Siasi,Councilor,"Julkarnain, Evangeline Adriano",Eva,4514
Kalinga,Pinukpuk,Councilor,"Balagso, Teodoro Gaano",Doro,4514
Sulu,Talipao,Councilor,"Tulawie, Ladimer Sahipa",Ladi,4515
Isabela,Echague,Councilor,"Laurado, Alfredo Ysunga",Fredo,4515
Nueva Ecija,Laur,Vice-Mayor,"Rivera, Teodoro Santiago",Ka Teddy,4515
Quirino,Aglipay,Mayor,"Agsalda, Jerry Tiburcio",Jerry,4516
Masbate,San Fernando,Councilor,"Altarejos, Amir Bisnar",Regala,4516
Capiz,Sigma,Councilor,"Joren, Joseph Magbanua",Joseph,4516
Bohol,Loboc,Councilor,"Delfin, Eduardo Sr. Sarigumba",Ondoy Payoy,4516
Iloilo,San Dionisio,Councilor,"Bartolome, Liberty Siray",Chief,4517
Cebu,Ronda,Councilor,"Dela Cruz, Rogelio Gimena",Rolly,4517
Bukidnon,Kalilangan,Councilor,"Padsing, Johnny Padanon",Bestfriend,4517
Aurora,Dipaculao,Councilor,"Monce, Eugenio Paulino",Talakitok,4518
