province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Davao del Sur,Jose Abad Santos Trinidad,Councilor,"Atay, Joaquin Sr. Concordas",Jessie,Nationalista Party/ALYANSA,5566
Davao del Sur,Jose Abad Santos Trinidad,Councilor,"Dullano, Dave Arevalo",Dave,Liberal Party,5531
Davao del Sur,Jose Abad Santos Trinidad,Councilor,"Chua, Jonathan Guillermo",Jonathan,Independent,5090
Davao del Sur,Kiblawan,Mayor,"Caminero, Jaime Fuentes",Jim,PMP,9344
Davao del Sur,Kiblawan,Vice-Mayor,"Gan, Edgar Cajilig",Egay,Independent,11288
Davao del Sur,Kiblawan,Councilor,"Caminero, Ivy Parantar",Bembem,PMP,10936
Davao del Sur,Kiblawan,Councilor,"Calma, Joel De Guzman",Jojo,Independent,10583
Davao del Sur,Kiblawan,Councilor,"Brabat, Marlon Cagang",Marlon,AKBAYAN/ALYANSA,9058
Davao del Sur,Kiblawan,Councilor,"Dicdican, Victoria Micabalo",Vicvic,PMP,9023
Davao del Sur,Kiblawan,Councilor,"Salutan, Simon Canay",Simon,ALYANSA,8306
Davao del Sur,Kiblawan,Councilor,"Awing, Zacarias Sinoy",Archie,PMP,7583
Davao del Sur,Kiblawan,Councilor,"Sarona, Cipriano Ponce",Dodong,Independent,6811
Davao del Sur,Kiblawan,Councilor,"Rama, Edmundito Nacua",Edmund,Independent,6666
Davao del Sur,Magsaysay,Mayor,"Davin, Arthur Dedace",Jojo,Nationalista Party,13838
Davao del Sur,Magsaysay,Vice-Mayor,"Mejia, Donnabel Joy Ferolino",Joy Ferolino,Nationalista Party,11757
Davao del Sur,Magsaysay,Councilor,"Ambayan, Roberto Basalan",Abeth,Nationalista Party,12143
Davao del Sur,Magsaysay,Councilor,"Carampatana, Allan Pesquera",Dong,Nationalista Party,11861
Davao del Sur,Magsaysay,Councilor,"Laganse, Vevencio Calixto",Ven,Nationalista Party,11720
Davao del Sur,Magsaysay,Councilor,"Seng, Chona Dadizon",Chona,Nationalista Party,11459
Davao del Sur,Magsaysay,Councilor,"Sarande, Ronie Lagmay",Ron,Nationalista Party,11348
Davao del Sur,Magsaysay,Councilor,"Redoblado, Raffie Sumalinog",Manoy,Nationalista Party,11172
Davao del Sur,Magsaysay,Councilor,"Torate, Silverio Crodua",Verio,Nationalista Party,10617
Davao del Sur,Magsaysay,Councilor,"Cabaral, Rodel Tan",Odo,Liberal Party,10509
Davao del Sur,Malalag,Mayor,"Paras, Roel Oquialda",Oweng,Nationalista Party,9076
Davao del Sur,Malalag,Vice-Mayor,"Mejias, Anselmo Sr. Adonzo",Emong,Nationalista Party,8137
Davao del Sur,Malalag,Councilor,"Valentin, Peter Paul Tan",Peter Valtan,Nationalista Party,8927
Davao del Sur,Malalag,Councilor,"Montecillo, Mark Salanap",Makoy,Nationalista Party,8452
Davao del Sur,Malalag,Councilor,"Sasuman, Silvino Manigos",Bebing,Nationalista Party,7820
Davao del Sur,Malalag,Councilor,"Emphasis, Ervin Sarmiento",Enteng,Liberal Party,7317
Davao del Sur,Malalag,Councilor,"Abasolo, Diosdado Maneja",Dading,Nationalista Party,6323
Davao del Sur,Malalag,Councilor,"Jamila, Gemme Sajonia",Gem,Nationalista Party,6255
Davao del Sur,Malalag,Councilor,"Ondi, Marcial Jr. Carbaquel",Jun,Nationalista Party,6245
Davao del Sur,Malalag,Councilor,"Madrio, Romulito Bongcayao",Romy,Nationalista Party,6138
Davao del Sur,Malita,Mayor,"Bautista, Benjamin Jr. Peralta",Joseph,Liberal Party,38980
Davao del Sur,Malita,Vice-Mayor,"Bautista, Bradly Llido",Bradly,Liberal Party,33444
Davao del Sur,Malita,Councilor,"Bautista, Estefanie Tan",Esma,Liberal Party,31250
Davao del Sur,Malita,Councilor,"Lataban, Zaldy Salvador",Zal,Liberal Party,29513
Davao del Sur,Malita,Councilor,"Colina, Ali Jr. Guzman",Jun,Liberal Party,21930
Davao del Sur,Malita,Councilor,"Danwata, Jimmy Lukina",Jim,Liberal Party,21515
Davao del Sur,Malita,Councilor,"Malinao, Marianela Delacerna",Mayang,Liberal Party,21483
Davao del Sur,Malita,Councilor,"Danwata, Raymund Garcia",Ray/ Ray Ray,Liberal Party,19995
Davao del Sur,Malita,Councilor,"Montero, Paulito Mara","Doc Paul, Paul Montero, Doc, Paul",Independent,19911
Davao del Sur,Malita,Councilor,"Peralta, Artemio Jemino",Temy,Liberal Party,18934
Davao del Sur,Matanao,Mayor,"Fernandez, Vicente Araneta",Butch,ALYANSA,12928
Davao del Sur,Matanao,Vice-Mayor,"Javelona, Elmer Lucero",Elmer,ALYANSA,12241
Davao del Sur,Matanao,Councilor,"De Chavez, Bonifacio De Castro",Boyaks,ALYANSA,10306
Davao del Sur,Matanao,Councilor,"Panerio, Alfredo Orion",Fredo,Independent,10212
Davao del Sur,Matanao,Councilor,"Fernandez, Vincent Famor",Vinz,ALYANSA,10149
Davao del Sur,Matanao,Councilor,"Campa, Elmer Pendez",Kuya Elmer,ALYANSA,10020
Davao del Sur,Matanao,Councilor,"Duldulao, Glenn Eugenio",Bobot,Nationalist People's Coalition,8350
Davao del Sur,Matanao,Councilor,"Juban, Frederick Macolbi",Boy,ALYANSA,7917
Davao del Sur,Matanao,Councilor,"Tilud, Edgardo Diaga",Dodong,ALYANSA,7697
Davao del Sur,Matanao,Councilor,"Yangyang, David, Jr. Rodriguez",Jun,ALYANSA,7675
Davao del Sur,Padada,Mayor,"Razonable-Gascon, Gladys Aguasa",Gladys,Nationalist People's Coalition,6761
Davao del Sur,Padada,Vice-Mayor,"Morales, Alexander Villamor",Alex,Nationalista Party/ALYANSA,7871
Davao del Sur,Padada,Councilor,"Sanchez, Maruli Ali Garcia",Mokong,Nationalist People's Coalition,6514
Davao del Sur,Padada,Councilor,"Guerrero, Francisco Jr. Logronio",Frashale,Nationalist People's Coalition,6476
Davao del Sur,Padada,Councilor,"Roilo, Jo-Ann Razonable",Joy,Nationalist People's Coalition,6018
Davao del Sur,Padada,Councilor,"Delos Cientos, Carmelo Iv Marilla",Honey Boy,Nationalista Party/ALYANSA,5953
Davao del Sur,Padada,Councilor,"Carpentero, Julita Gaceta",Julie,Nationalista Party/ALYANSA,5906
Davao del Sur,Padada,Councilor,"Cesar, Joel Morales",Joel,Nationalista Party/ALYANSA,5841
Davao del Sur,Padada,Councilor,"Carvajal, Danilo Tabilon",Danny,Nationalist People's Coalition,5766
Davao del Sur,Padada,Councilor,"Matas, Edmund Galolo",Edmund,Nationalist People's Coalition,5358
Davao del Sur,Santa Cruz,Mayor,"Lopez, Joel Ray Luzano",Joel,Nationalista Party/ALYANSA,21140
Davao del Sur,Santa Cruz,Vice-Mayor,"Almendras, Alexis Cabahug",Dodong,Independent,20293
Davao del Sur,Santa Cruz,Councilor,"Lim, Mila Mapute",Mila,Nationalist People's Coalition,17506
Davao del Sur,Santa Cruz,Councilor,"Almendras, Alvin Rey Conde Villamar",Dongkoy,Nationalist People's Coalition,17389
Davao del Sur,Santa Cruz,Councilor,"Angub, Alan Balugo",Alan,Nationalista Party/ALYANSA,16415
Davao del Sur,Santa Cruz,Councilor,"Legaspi, Lolita Palmiro",Lolita,Nationalista Party/ALYANSA,15612
Davao del Sur,Santa Cruz,Councilor,"Ugdoracion, Fernando Camomot",Andy,Nationalista Party/ALYANSA,14851
Davao del Sur,Santa Cruz,Councilor,"Cruda, Ronald Ruiz",Spyke,Nationalista Party/ALYANSA,14838
Davao del Sur,Santa Cruz,Councilor,"Lao, Jaime Jr. Gudilos",Jun-Lao,Nationalista Party/ALYANSA,14164
Davao del Sur,Santa Cruz,Councilor,"Orpilla, Michelle Ondayo",Pops,Nationalist People's Coalition,14008
Davao del Sur,Santa Maria,Mayor,"Mariscal, Rudy Pacis",Rud,Liberal Party,11043
Davao del Sur,Santa Maria,Vice-Mayor,"Mariscal, George Pacis",Dodong,Liberal Party,8773
Davao del Sur,Santa Maria,Councilor,"Solo, Lino Verano",Liling,Independent,8033
Davao del Sur,Santa Maria,Councilor,"Wong, Benjamin Bantilo",Boyboy,Nationalista Party/ALYANSA,7549
Davao del Sur,Santa Maria,Councilor,"Monsad, Max Tabudan",Dodong,Liberal Party,7365
Davao del Sur,Santa Maria,Councilor,"Tubat, Veronica Davis",Ma'Am Tubat,Nationalista Party/ALYANSA,6431
Davao del Sur,Santa Maria,Councilor,"Abe, Neil Casco",Bimbo,Liberal Party,6011
Davao del Sur,Santa Maria,Councilor,"Lumain, Annalie Maglajos",Che-Che,Liberal Party,5864
Davao del Sur,Santa Maria,Councilor,"Dupitas, Charles Casco",Charles,Nationalista Party/ALYANSA,5662
Davao del Sur,Santa Maria,Councilor,"Caba, Carloman Mariscal",Caloy,Nationalista Party/ALYANSA,5370
Davao del Sur,Sarangani,Mayor,"Cawa, Virginia Tablingon",Jie,Liberal Party,6146
Davao del Sur,Sarangani,Vice-Mayor,"Cawa, Jerry Tablingon",Jer,Liberal Party,6397
Davao del Sur,Sarangani,Councilor,"Lora, Alfredo Abellana",Pedot,Liberal Party,4463
Davao del Sur,Sarangani,Councilor,"Tablingon, Sergio Uy",Sergs,Liberal Party,4459
Davao del Sur,Sarangani,Councilor,"De Arce, Adelan Barlizo",Toto,Liberal Party,4411
Davao del Sur,Sarangani,Councilor,"Esmael, Jamere Astang",Jam,Liberal Party,4396
Davao del Sur,Sarangani,Councilor,"Angin, Lorencio Badalo",Torne,Liberal Party,4374
Davao del Sur,Sarangani,Councilor,"Gomez, Windy Grace Olarte",Windy,Liberal Party,4246
Davao del Sur,Sarangani,Councilor,"Amierol, Jovanie Uy",Jojo,Nationalista Party/ALYANSA,3943
Davao del Sur,Sarangani,Councilor,"Olarte, Arturo Jr. Lagos",Jun,Liberal Party,3734
Davao del Sur,Sulop,Mayor,"Sagarino, Jose Jimmy Saranillo",Jimmy,Nationalista Party/ALYANSA,12952
Davao del Sur,Sulop,Vice-Mayor,"Villegas, Willie Sanchez",Willie,Nationalista Party/ALYANSA,12047
Davao del Sur,Sulop,Councilor,"Mondejar, Sebastian Jr. Capuyan",Jun,Nationalista Party/ALYANSA,8823
Davao del Sur,Sulop,Councilor,"Macasaet, Michael Jose Allawan",Mike,Nationalista Party/ALYANSA,8495
Davao del Sur,Sulop,Councilor,"Canubas, Jose Navales",Jocan,Nationalista Party/ALYANSA,8472
Davao del Sur,Sulop,Councilor,"Acusar, Abito Nalam",Bito,Nationalista Party/ALYANSA,8472
Davao del Sur,Sulop,Councilor,"Montecillo, Bienvenido Lumbab",Dodong,Nationalista Party/ALYANSA,8238
Davao del Sur,Sulop,Councilor,"Dapusala, Edgar Fuderanan",Gar,Nationalista Party/ALYANSA,7996
Davao del Sur,Sulop,Councilor,"Rasay, Anacleto Espa",Lito,Nationalista Party/ALYANSA,7702
Davao del Sur,Sulop,Councilor,"Tingson, Giovanni Gajo",Vanni,Nationalista Party/ALYANSA,6531
Davao Oriental,Banganga,Mayor,"Monday, Arturo Castillo",Turok,Nationalista Party,7712
Davao Oriental,Banganga,Vice-Mayor,"Olea, Ramona Batao",Micmic,Liberal Party,10374
Davao Oriental,Banganga,Councilor,"Morales, Gerry Jovilla",Dok Gerry,Independent,7759
Davao Oriental,Banganga,Councilor,"Monday, Jo-Ann Pudpud",Joan,Nationalista Party,7329
Davao Oriental,Banganga,Councilor,"Layupan, Modesto Velasco",Moding,Nationalista Party,6773
Davao Oriental,Banganga,Councilor,"Manguiob, Jayffrey Albinco",Jayfox,Nationalista Party,6711
Davao Oriental,Banganga,Councilor,"Mangui-Ob, Eufronio Terio",Pastor Poyong,Puwersa ng Masang Pilipino,6494
Davao Oriental,Banganga,Councilor,"Pasic, Majencio Sango",Majen,Independent,6148
Davao Oriental,Banganga,Councilor,"Baja, Anthony Dela Salde",Tony,Nationalista Party,6119
Davao Oriental,Banganga,Councilor,"Morales, Isagani Sr. Aguilon",Ganing,Nationalista Party,5976
Davao Oriental,Banay Banay,Mayor,"Tambuang, Adalia Lopez",Ada,United Nationalist Alliance,7852
Davao Oriental,Banay Banay,Vice-Mayor,"Teves, Liezel Salabao",Cel,Nationalista Party,8248
Davao Oriental,Banay Banay,Councilor,"Alingalan, Flores Matoza",Flong,Nationalista Party,9981
Davao Oriental,Banay Banay,Councilor,"Geollegue, Eva Tuvilla",Eva,Nationalista Party,9720
Davao Oriental,Banay Banay,Councilor,"Ladra, Pretcel Gesta",Che-Che,Liberal Party,8625
Davao Oriental,Banay Banay,Councilor,"Garcia, Marcenio Ceniza",Mars,Liberal Party,7672
Davao Oriental,Banay Banay,Councilor,"Lamaran, Rabsalon Marohom",Arab,United Nationalist Alliance,7552
Davao Oriental,Banay Banay,Councilor,"Caminero, Vicente Baquiran",Enting Barako,Liberal Party,7310
Davao Oriental,Banay Banay,Councilor,"Tambuang, Roger Mabaya",Ger,United Nationalist Alliance,6996
Davao Oriental,Banay Banay,Councilor,"Papacoy, Ruben Dulay",Ruben,Nationalista Party,6832
Davao Oriental,Boston,Mayor,"Rosit, Rebecco Sr. Butulan",Rebing,Independent,4177
Davao Oriental,Boston,Vice-Mayor,"De Jesus, Allen Sarino",Len,Independent,3546
Davao Oriental,Boston,Councilor,"Rosit, Ramie Butulan",Ram,Independent,3354
Davao Oriental,Boston,Councilor,"Monredondo, Amie Butulan",Mie,Independent,2945
Davao Oriental,Boston,Councilor,"Rosit, Rowell Fernandez",Dodong,Independent,2811
Davao Oriental,Boston,Councilor,"Castres, Grace Vilda Tenorio",Jing,Independent,2664
Davao Oriental,Boston,Councilor,"Lampig, John Paul Cabrera",Jp,Independent,2576
Davao Oriental,Boston,Councilor,"Castillones, Nelson Valdez",Nel,Independent,2571
Davao Oriental,Boston,Councilor,"Pagaduan, Henrey Allan Ragay",Jong,Independent,2507
Davao Oriental,Boston,Councilor,"Linaza, Juvenil Cabrera",Dondoy,Independent,2451
Davao Oriental,Caraga,Mayor,"Mori, Alicia Benitez",Alice,Nationalista Party,8906
Davao Oriental,Caraga,Vice-Mayor,"Sobrecarey, Belshazzar Gagnao",Nonoy,Nationalista Party,8178
Davao Oriental,Caraga,Councilor,"Polancos, Daisy Jane Banugan",Jenjen,Nationalista Party,6521
Davao Oriental,Caraga,Councilor,"Cayetano, Vilie Clovis Matucol",Clovis,Liberal Party,6196
Davao Oriental,Caraga,Councilor,"Burgos, Andresito Santos",Sitoy,Nationalista Party,6059
Davao Oriental,Caraga,Councilor,"Iturralde, Marilyn Sy",Allen,Nationalista Party,5855
Davao Oriental,Caraga,Councilor,"Benitez, Melody Anne Santos",Odang,Nationalista Party,5504
Davao Oriental,Caraga,Councilor,"Silat, Pepito Balilahon",Pitoy,Nationalista Party,5439
Davao Oriental,Caraga,Councilor,"Zamora, Earlson Dominguez",Son,Nationalista Party,5219
Davao Oriental,Caraga,Councilor,"Pelayo, Darius Ortiza",Doydoy,Liberal Party,4936
Davao Oriental,Cateel,Mayor,"Nu, Camilo Toroba",Miloy,Nationalista Party,11109
Davao Oriental,Cateel,Vice-Mayor,"Castro, Isidro Sibayan",Isid,Nationalista Party,10002
Davao Oriental,Cateel,Councilor,"Veroy, Patrocenio Iroy",Inyong,Nationalista Party,10725
Davao Oriental,Cateel,Councilor,"Nu, Anna Cheryl Cala",Tata,Nationalista Party,8669
Davao Oriental,Cateel,Councilor,"Magno, Nemesio Iii Carreon",Nongnong,Nationalista Party,6354
Davao Oriental,Cateel,Councilor,"Silverio, Alderito Abarca",Dodoy,Independent,6338
Davao Oriental,Cateel,Councilor,"Espirituoso, Conrada Rivas",Condring,Nationalista Party,5803
Davao Oriental,Cateel,Councilor,"Steinl, Cynthia Songcat",Cynthia,Nationalista Party,5764
Davao Oriental,Cateel,Councilor,"Yuson, Ederick Amemita",Donde,Nationalista Party,5712
Davao Oriental,Cateel,Councilor,"Castro, Eva Lilith Abella",Eva,Nationalista Party,5564
Davao Oriental,Governor Generoso,Mayor,"Orencia, Vicente Danog",Enting,Nationalista Party,11396
Davao Oriental,Governor Generoso,Vice-Mayor,"Orencia, Katrina Joy Hao",Katrina,Nationalista Party,12023
Davao Oriental,Governor Generoso,Councilor,"Almacin, Romie Sostia",Rom,AKBAYAN,7564
Davao Oriental,Governor Generoso,Councilor,"Castromayor, Elizabeth Velarde",Abeth,Independent,7361
Davao Oriental,Governor Generoso,Councilor,"Limbadan, Ermian Exim",Yan-Yan,Nationalista Party,7206
Davao Oriental,Governor Generoso,Councilor,"Makiling, Mario Lindo Javier",Mayong,Nationalista Party,7158
Davao Oriental,Governor Generoso,Councilor,"A, Mexiquel Inojales",Kingking,Nationalista Party,6999
Davao Oriental,Governor Generoso,Councilor,"Cielo, Virgilio Dela Cerna",Dodong,Nationalista Party,6865
Davao Oriental,Governor Generoso,Councilor,"Maunas, Jone France Valles",Jun,Nationalista Party,6538
Davao Oriental,Governor Generoso,Councilor,"Catada, Gerry Bert Delgado",Gerry,Nationalista Party,6508
Davao Oriental,Lupon,Mayor,"Lim, Domingo Abordo",Doming,Independent,16134
Davao Oriental,Lupon,Vice-Mayor,"Barabag, Bonso Salindong",Hadji,Nationalista Party,15769
Davao Oriental,Lupon,Councilor,"Dacquiado, Reden Paras",Eding,Nationalista Party,14801
Davao Oriental,Lupon,Councilor,"Bote, Edna Baetiong",Edna,Nationalista Party,14362
Davao Oriental,Lupon,Councilor,"Angsinco, Cenen Austria",Bebot,United Nationalist Alliance,14299
Davao Oriental,Lupon,Councilor,"Montes, Harold Avellanosa",Harold,Independent,14244
Davao Oriental,Lupon,Councilor,"Qui, Luz Misoles",Ging-Ging,Nationalista Party,13129
Davao Oriental,Lupon,Councilor,"Libre, Gina Young",Gina,Nationalista Party,12954
Davao Oriental,Lupon,Councilor,"Maralit, Juan  Jr. Ariola",Jun,Nationalista Party,12841
Davao Oriental,Lupon,Councilor,"Suriba, Reynaldo Pasion",Rey,Nationalista Party,12703
Davao Oriental,Manay,Mayor,"Dayanghirang, Jon Marco Mendoza",Jm,Nationalista Party,10714
Davao Oriental,Manay,Vice-Mayor,"Crave, Elpedio Inawas",Jojo,Liberal Party,6774
Davao Oriental,Manay,Councilor,"Dayanghirang, Antero Jr. Lechoncito",Nol,Nationalista Party,10435
Davao Oriental,Manay,Councilor,"Mariano, Vincent Paul Basoc",Vp,Nationalista Party,10076
Davao Oriental,Manay,Councilor,"Lahora, Alfonso Jr. Dela Cruz",Benjie,Liberal Party,10048
Davao Oriental,Manay,Councilor,"Quibo, Japhet Mantog",Jojo,Nationalista Party,9443
Davao Oriental,Manay,Councilor,"Moralizon, Huberto Castro",Berto Moralizon,Liberal Party,7700
Davao Oriental,Manay,Councilor,"Balante, Eugene Rhoy Jarina",Ken-Ken,Nationalista Party,7272
Davao Oriental,Manay,Councilor,"Diuyan, Ramesis Andrada",Roy,Nationalista Party,6287
Davao Oriental,Manay,Councilor,"Tengson, Honesto De Guzman",Nestor,Nationalista Party,6063
Davao Oriental,Mati City,Mayor,"Rabat, Carlo Luis Peralta",Batman,United Nationalist Alliance,27134
Davao Oriental,Mati City,Vice-Mayor,"Gayta, Ma. Glenda Monette Rabat",Glenda,United Nationalist Alliance,28583
Davao Oriental,Mati City,Councilor,"Miones, Delfin Bauyot",Dodo,Liberal Party,20561
Davao Oriental,Mati City,Councilor,"Balugo, Noli Santiago",Nol,United Nationalist Alliance,20520
Davao Oriental,Mati City,Councilor,"Uy, Stephen Paul Lopez",Popong,Liberal Party,19766
Davao Oriental,Mati City,Councilor,"Dayanghirang, Jerome Cayacay",Jimboy,United Nationalist Alliance,18991
Davao Oriental,Mati City,Councilor,"Tiago, Maria Gracia Mabanding",Gingging Tiago,Independent,17970
Davao Oriental,Mati City,Councilor,"Linsag, Ruben Taguitis",Ben,Liberal Party,17034
Davao Oriental,Mati City,Councilor,"Alcantara, Alfonso Magrilos",Papa Bong,Independent,16915
Davao Oriental,Mati City,Councilor,"Tolentino, Dennis Tibudan",Goy-Goy,Liberal Party,16662
Davao Oriental,Mati City,Councilor,"Albao, Virginia Manatad",Virgie,Liberal Party,16362
Davao Oriental,Mati City,Councilor,"Pe, Pedrito Jr. Carvajal",Peter,Liberal Party,15853
Davao Oriental,San Isidro,Mayor,"Yu, Justina Buenviaje",Tina,Liberal Party,5694
Davao Oriental,San Isidro,Vice-Mayor,"Gerona, Renefredo Pasaylo",Titing,Nationalista Party,6245
Davao Oriental,San Isidro,Councilor,"Ruedas, Romeo Hinoguin",Meo,Nationalista Party,7635
Davao Oriental,San Isidro,Councilor,"Molejon, Vivencio Sr. Bragat",Ben,Nationalista Party,7409
Davao Oriental,San Isidro,Councilor,"Ra, Marcelo Ednilan",Mar,Nationalista Party,7103
Davao Oriental,San Isidro,Councilor,"Marcojos, Serlino Sr. Masillones",Dodong,Nationalista Party,6358
Davao Oriental,San Isidro,Councilor,"Academia, Juliet Arilla",Julie,United Nationalist Alliance,5648
Davao Oriental,San Isidro,Councilor,"Ruelo, Apolinar Jr. Cagape",Apol,United Nationalist Alliance,5617
Davao Oriental,San Isidro,Councilor,"Galagar, Nador Ra",Dor,United Nationalist Alliance,5582
Davao Oriental,San Isidro,Councilor,"Megri, Lyra Palma Gil",Gaga,Liberal Party,5494
Davao Oriental,Tarragona,Mayor,"Uy, Nestor Lopez",Toy,Nationalista Party,6999
Davao Oriental,Tarragona,Vice-Mayor,"Matais, Edwin Colicot",Win,Independent,4856
Davao Oriental,Tarragona,Councilor,"Dagnopan, Ismael Luis",Mike,Nationalista Party,5142
Davao Oriental,Tarragona,Councilor,"Casamino, Alejandro Jaime",Aiding,Nationalista Party,5106
Davao Oriental,Tarragona,Councilor,"Bulaong, Art Benjie Calipusan",Art,Nationalista Party,4914
Davao Oriental,Tarragona,Councilor,"Tesoy, Joeber Estanislao",Jun-Jun Jt,Nationalista Party,4870
Davao Oriental,Tarragona,Councilor,"Enriquez, Benito Vincent Ii Bualan",Ben-Ben,Nationalista Party,4771
Davao Oriental,Tarragona,Councilor,"Malintad, Advincula Masingcad",Boy,Independent,4480
Davao Oriental,Tarragona,Councilor,"Uy, Melvin Basi",Ogoy,Nationalista Party,4452
Davao Oriental,Tarragona,Councilor,"Se, Marife Matangcas",Eng-Eng,Liberal Party,3723
Compostela Valley,Compostela,Mayor,"Bolo, Lema Poblete",Lema,Liberal Party,17882
Compostela Valley,Compostela,Vice-Mayor,"Castillo, Reynaldo Quijano",Rey,Liberal Party,17765
Compostela Valley,Compostela,Councilor,"Tabingo, Elmer Luzano",Tikong,Independent,21918
Compostela Valley,Compostela,Councilor,"Econar, Rogelio Paco",Roger,Liberal Party,16514
Compostela Valley,Compostela,Councilor,"Suarez-Jimenez, Haidee Suarez",Haidee,Liberal Party,15701
Compostela Valley,Compostela,Councilor,"Fabroa, Ian Anga",Ian,Independent,15664
Compostela Valley,Compostela,Councilor,"Atamosa-Calim, Nena Atamosa",Ate Nenz,Liberal Party,15134
Compostela Valley,Compostela,Councilor,"Blanco, Juric Gulong",Uyic,Liberal Party,14524
Compostela Valley,Compostela,Councilor,"Arcales, Teofilo Siento",Pepe,Liberal Party,14481
Compostela Valley,Compostela,Councilor,"Calimpong, Jornalito Afliccion",Jornet,Liberal Party,13259
Compostela Valley,Laak San Vicente,Mayor,"Navarro, Reynaldo Bonghanoy",Rey,Liberal Party,20911
Compostela Valley,Laak San Vicente,Vice-Mayor,"Pacatang, Carlito Aringo",Lito,Liberal Party,18095
Compostela Valley,Laak San Vicente,Councilor,"Camile, Milagros Yap",Kim Sian,Liberal Party,19372
Compostela Valley,Laak San Vicente,Councilor,"Bibera, Ramon Salazar",Ramon,Liberal Party,18005
Compostela Valley,Laak San Vicente,Councilor,"Bontog, Victor Malaran",Vic,Liberal Party,17670
Compostela Valley,Laak San Vicente,Councilor,"Abellanida, Nestor Labanon",Ating,Liberal Party,17110
Compostela Valley,Laak San Vicente,Councilor,"Navarro, Ramsha Rhesa Agarano",Shang-Shang,Liberal Party,16629
Compostela Valley,Laak San Vicente,Councilor,"Dolojan, Victorio Rabanes",Benton,Liberal Party,16051
Compostela Valley,Laak San Vicente,Councilor,"Sebio, William Amac",Willy,Liberal Party,15628
Compostela Valley,Laak San Vicente,Councilor,"Duran, Roland Siton",Bambom,Liberal Party,14016
Compostela Valley,Mabini Dona Alicia,Mayor,"Mu, Amir Bangasin",Mir,Liberal Party,10771
Compostela Valley,Mabini Dona Alicia,Vice-Mayor,"Dayanghirang, Reynaldo Lechoncito",Rey,Liberal Party,10605
Compostela Valley,Mabini Dona Alicia,Councilor,"Perez, Isabelo  Jr. Delgado",Boboy,Independent,8794
Compostela Valley,Mabini Dona Alicia,Councilor,"Osorio, Rolando Layno",Lando,Liberal Party,7539
Compostela Valley,Mabini Dona Alicia,Councilor,"Mu, Manuel Bangasin",Malil,Liberal Party,7033
Compostela Valley,Mabini Dona Alicia,Councilor,"Sembrano, Henry Germano",Henry,Liberal Party,6747
Compostela Valley,Mabini Dona Alicia,Councilor,"Nadela, Rannie Amora",Rani,Liberal Party,6425
Compostela Valley,Mabini Dona Alicia,Councilor,"Felisilda, Florencio Bandillo",Kew2X,Independent,6255
Compostela Valley,Mabini Dona Alicia,Councilor,"Morilla, Edgardo Armamento",Gardo,Independent,6130
Compostela Valley,Mabini Dona Alicia,Councilor,"Dela Cruz, Noli Tizon",Nol,Liberal Party,5738
Compostela Valley,Maco,Mayor,"Rimando, Alvera Veronica Rabe",Alvie,Liberal Party,19007
Compostela Valley,Maco,Vice-Mayor,"Rimando, Arthur Carlos Voltaire Rabe",Volter,Liberal Party,22781
Compostela Valley,Maco,Councilor,"Timogtimog, Raul Caralos",Ratim,Liberal Party,21631
Compostela Valley,Maco,Councilor,"Sebumpan, Anthony Merlin Mendoza",Titing,Liberal Party,19847
Compostela Valley,Maco,Councilor,"Amolong, Oscar Caong",Sano,Liberal Party,17053
Compostela Valley,Maco,Councilor,"Penido, Joel Sevilla",Joel,Liberal Party,16700
Compostela Valley,Maco,Councilor,"Calzada, Pastor Jr. Barriga",Dodong,Liberal Party,16184
Compostela Valley,Maco,Councilor,"Ordo, Antonio Callanta",Tony,Liberal Party,15890
Compostela Valley,Maco,Councilor,"Lopez, Nenita Ymas",Nitz Lopez,Liberal Party,14258
Compostela Valley,Maco,Councilor,"Aquino, Jose Mabanglo",Joe,Liberal Party,13673
Compostela Valley,Maragusan San Mariano,Mayor,"Colina, Cesar Sr. Clarion",Loloy,Liberal Party,19595
Compostela Valley,Maragusan San Mariano,Vice-Mayor,"Colita, Emmanuel Sr. Bolongon",Emmie,Liberal Party,19430
Compostela Valley,Maragusan San Mariano,Councilor,"Yanong, Keith Balbido",Ging-Ging,Liberal Party,18243
Compostela Valley,Maragusan San Mariano,Councilor,"Seno, Ariel Sr. Teodoro",Gaw,Liberal Party,18004
Compostela Valley,Maragusan San Mariano,Councilor,"Abyan, Emmanuel Lolo",Eman,Liberal Party,17713
Compostela Valley,Maragusan San Mariano,Councilor,"Vendiola, Maricel Colina",Ate Mariz,Liberal Party,17314
Compostela Valley,Maragusan San Mariano,Councilor,"Sismar, Rodrigo Sr. Pedrita",Drigo,Liberal Party,16043
Compostela Valley,Maragusan San Mariano,Councilor,"Calunsag, Gilbert Palaca",Bert,Liberal Party,15938
Compostela Valley,Maragusan San Mariano,Councilor,"Gran, Gerardo Dumagan",Gerry,Liberal Party,14410
Compostela Valley,Maragusan San Mariano,Councilor,"Varona, Ulysses Sr. Mandalones",Uly,Liberal Party,13043
Compostela Valley,Mawab,Mayor,"Jampayas, Evalina Julian",Lina,Liberal Party,11935
Compostela Valley,Mawab,Vice-Mayor,"Comonal, Nicomedes Tuballas",Comie,Independent,7670
Compostela Valley,Mawab,Councilor,"Medina, Ramil Rebusa",Mil,Independent,9623
